Timestamp,Current,MVoltage,Sl1Voltage,Sl2Voltage,Sl3Voltage,Sl4Voltage
1482450613.98,-0.0114936828613,2.81558984375,2.84315429687,2.84377148437,2.85888867187,-1.0
1482450614.98,0.0329475402832,2.81561328125,2.84316015625,2.84378320313,2.85890625,-1.0
1482450615.98,0.010440826416,2.81559570313,2.84316601563,2.84378320313,2.85890625,-1.0
1482450616.98,-0.043155670166,2.81560742188,2.84318554688,2.84378710938,2.85890625,-1.0
1482450617.98,-0.0177879333496,2.81559570313,2.84319335937,2.84378710938,2.85891601563,-1.0
1482450618.98,0.00319290161133,2.81563867187,2.8431875,2.84380078125,2.85891210937,-1.0
1482450619.98,-0.0294227600098,2.81560742188,2.84319921875,2.84380664062,2.85892382813,-1.0
1482450621.2,-0.0795860290527,2.81563476563,2.84321289063,2.84380664062,2.85893554688,-1.0
1482450622.27,0.0298957824707,2.81562890625,2.84322070313,2.8438203125,2.85893359375,-1.0
1482450623.2,0.00281143188477,2.81566601563,2.84322460937,2.84381640625,2.85893554688,-1.0
1482450624.21,-0.0334281921387,2.8156640625,2.84323046875,2.84382421875,2.85894921875,-1.0
1482450625.21,0.00872421264648,2.81563867187,2.84324023438,2.84382617187,2.85895117188,-1.0
1482450626.21,-0.10094833374,2.8156640625,2.84324609375,2.84384179688,2.858953125,-1.0
1482450627.21,-0.0618476867676,2.81563085938,2.84324804687,2.84383789063,2.85896484375,-1.0
1482450628.21,-0.0347633361816,2.81562304687,2.84325976563,2.84384570312,2.85896875,-1.0
1482450629.21,-0.0345726013184,2.81569726562,2.84326953125,2.84384960937,2.85897070313,-1.0
1482450630.51,-0.00558090209961,2.81568945313,2.84327929688,2.84386132813,2.85898242187,-1.0
1482450631.5,0.0102500915527,2.81567578125,2.84329101563,2.84385742188,2.85899023438,-1.0
1482450632.45,-0.0591773986816,2.81565234375,2.84329882813,2.84387304688,2.85899414063,-1.0
1482450633.52,-0.0366706848145,2.81569726562,2.84330273437,2.84387109375,2.85899609375,-1.0
1482450634.51,-0.0673789978027,2.81567773437,2.8433046875,2.84387890625,2.8590078125,-1.0
1482450635.45,-0.0164527893066,2.81568554688,2.8433203125,2.84389648438,2.85900976563,-1.0
1482450636.43,-0.00691604614258,2.81572851563,2.84333203125,2.84388867188,2.85901171875,-1.0
1482450637.45,0.0602226257324,2.81573046875,2.84332617188,2.84389648438,2.85901757813,-1.0
